Timestamp,Battery Level,Voltage Bias,Voltage Output,Conductance
1686605550.0897222,0.41647058823529415,0.25161290322580643,0.24809384164222875,0.007115352419219814
1686605550.089963,0.41647058823529415,0.25161290322580643,0.24809384164222875,0.007115352419219814
1686605550.090361,0.41647058823529415,0.25161290322580643,0.24809384164222875,0.007115352419219814
1686605550.0907352,0.41647058823529415,0.25161290322580643,0.24809384164222875,0.007115352419219814
1686605550.091059,0.41647058823529415,0.25161290322580643,0.24809384164222875,0.007115352419219814
1686605550.091327,0.41647058823529415,0.25161290322580643,0.24809384164222875,0.007115352419219814
1686605551.9115431,0.4141176470588236,0.25161290322580643,0.24809384164222875,0.007218377138974982
1686605552.406268,0.4141176470588236,0.25161290322580643,0.24809384164222875,0.007218377138974982
1686605552.900836,0.4141176470588236,0.25161290322580643,0.24809384164222875,0.007218377138974982
1686605553.3956668,0.4117647058823529,25.49325513196481,32.721994134897365,0.09607003518173872
1686605554.8642728,0.4117647058823529,0.25161290322580643,0.24809384164222875,0.007324429125376988
1686605555.375319,0.4117647058823529,0.25161290322580643,0.24809384164222875,0.007324429125376988
1686605555.870108,0.4117647058823529,0.25161290322580643,29.078005865102636,59.998061180525646
1686605556.859033,0.4117647058823529,0.25161290322580643,0.24809384164222875,0.007324429125376988
1686605557.35412,0.4117647058823529,0.25161290322580643,0.24809384164222875,0.007324429125376988
1686605557.848862,0.4117647058823529,0.25161290322580643,0.24809384164222875,0.007324429125376988
1686605558.343338,0.4117647058823529,0.25161290322580643,0.24809384164222875,0.007324429125376988
1686605558.854723,0.4117647058823529,0.25161290322580643,0.24809384164222875,0.007324429125376988
1686605560.337964,0.4094117647058823,0.25161290322580643,0.24809384164222875,0.007433643797280155
1686605560.83285,0.4094117647058823,0.25161290322580643,0.24809384164222875,0.007433643797280155
1686605561.822756,0.5882352941176471,34.97947214076247,2.2,0.3177114787208785
1686605562.332962,0.4094117647058823,0.25161290322580643,0.24809384164222875,0.007433643797280155
1686605563.322638,0.4094117647058823,0.25161290322580643,0.24809384164222875,0.007433643797280155
1686605563.817437,0.4094117647058823,0.25219941348973607,0.24809384164222875,0.008704939138576773
1686605564.296545,0.4094117647058823,0.25219941348973607,0.24809384164222875,0.008704939138576773
1686605564.790862,0.4094117647058823,0.25161290322580643,0.24809384164222875,0.007433643797280155
1686605565.287182,0.4094117647058823,0.25219941348973607,0.24809384164222875,0.008704939138576773
1686605565.8129091,0.4094117647058823,0.25219941348973607,0.24809384164222875,0.008704939138576773
1686605566.3070478,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605566.7855911,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605567.280691,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605567.7753642,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605568.764686,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605569.259547,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605569.770464,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605570.76016,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605571.254588,0.40705882352941175,27.904985337243403,35.83460410557185,0.09612383882076493
1686605571.749585,0.40705882352941175,0.25219941348973607,33.91260997067449,72.45369751518663
1686605572.244451,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605572.739167,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605573.249417,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605573.744181,0.40470588235294114,0.25219941348973607,0.24809384164222875,0.008973546888667685
1686605574.2390661,0.40705882352941175,0.25219941348973607,0.24809384164222875,0.008837202394213482
1686605576.2022588,0.40470588235294114,0.25219941348973607,0.24809384164222875,0.008973546888667685
1686605576.727966,0.40470588235294114,0.25219941348973607,0.2475073313782991,0.010255482158477354
1686605577.222682,0.40470588235294114,31.17302052785924,32.57126099706745,0.015148056101630078
1686605577.7025542,0.40470588235294114,0.25219941348973607,0.24809384164222875,0.008973546888667685
1686605578.196626,0.40470588235294114,0.25219941348973607,0.24809384164222875,0.008973546888667685
1686605578.692131,0.40470588235294114,0.25219941348973607,0.2475073313782991,0.010255482158477354
1686605579.185997,0.5929411764705883,33.00117302052786,28.780645161290323,0.0434100393540544
1686605579.6813629,0.40470588235294114,0.25219941348973607,0.2475073313782991,0.010255482158477354
1686605580.1917179,0.40470588235294114,0.25219941348973607,0.24809384164222875,0.008973546888667685
1686605580.686545,0.40470588235294114,0.25219941348973607,0.24809384164222875,0.008973546888667685
1686605581.1808069,0.40470588235294114,0.25219941348973607,0.24809384164222875,0.008973546888667685
1686605581.676777,0.40470588235294114,0.25219941348973607,0.24809384164222875,0.008973546888667685
1686605582.170859,0.40470588235294114,0.25219941348973607,0.2475073313782991,0.010255482158477354
1686605583.159574,0.40470588235294114,0.25219941348973607,0.2475073313782991,0.010255482158477354
1686605584.6606321,0.40470588235294114,0.25219941348973607,0.2475073313782991,0.010255482158477354
1686605585.649191,0.40470588235294114,0.25219941348973607,0.2475073313782991,0.010255482158477354
1686605586.144583,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605586.655127,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605587.149534,0.4023529411764706,0.25219941348973607,35.83460410557185,78.9911615581392
1686605587.628649,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605588.618464,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605589.607425,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605590.117954,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605590.613037,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605591.617881,0.4023529411764706,0.2527859237536657,0.2475073313782991,0.011764163129728722
1686605592.112873,0.4023529411764706,0.2527859237536657,0.2475073313782991,0.011764163129728722
1686605592.6074471,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605593.086325,0.4023529411764706,0.2527859237536657,0.2475073313782991,0.011764163129728722
1686605593.581043,0.4023529411764706,38.37008797653959,31.0574780058651,0.06420021248623801
1686605594.076177,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605594.571074,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605595.065589,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605595.57631,0.4023529411764706,0.2527859237536657,0.2475073313782991,0.011764163129728722
1686605596.071363,0.4023529411764706,0.25219941348973607,0.2475073313782991,0.010416187981557211
1686605596.5655549,0.4023529411764706,0.2527859237536657,0.2475073313782991,0.011764163129728722
