Timestamp,Battery Level,Voltage Bias,Voltage Output,Conductance
1686601819.34168,0.4988235294117647,0.2604105571847507,0.23870967741935484,0.03034074245581536
1686601819.341936,0.4988235294117647,0.2604105571847507,0.23870967741935484,0.03034074245581536
1686601819.342175,0.4988235294117647,0.2598240469208211,0.23870967741935484,0.029448277853162775
1686601819.342411,0.4988235294117647,0.2598240469208211,0.23929618768328448,0.028630270135019367
1686601819.342865,0.4988235294117647,0.2604105571847507,0.23812316715542522,0.03116076252218875
1686601819.3431702,0.4988235294117647,0.26099706744868034,0.23812316715542522,0.03205965126062608
1686601819.343431,0.4988235294117647,0.2604105571847507,0.23870967741935484,0.03034074245581536
1686601819.34369,0.4988235294117647,0.2604105571847507,0.23870967741935484,0.03034074245581536
1686601819.343931,0.4988235294117647,0.26217008797653957,0.236950146627566,0.03552302922510226
1686601819.3441842,0.4988235294117647,0.26217008797653957,0.236950146627566,0.03552302922510226
1686601819.3446138,0.4988235294117647,0.2604105571847507,0.23870967741935484,0.03034074245581536
1686601819.345527,0.4988235294117647,0.26099706744868034,0.23812316715542522,0.03205965126062608
1686601819.3460329,0.4988235294117647,0.26099706744868034,0.2375366568914956,0.03288169360064213
1686601819.34657,0.4988235294117647,0.2586510263929619,0.2404692082111437,0.0252343877189454
1686601819.347496,0.4988235294117647,0.2592375366568915,0.2398826979472141,0.026928172340302953
1686601819.348,0.4988235294117647,0.2598240469208211,0.23870967741935484,0.029448277853162775
1686601819.767394,0.4988235294117647,0.2604105571847507,0.23870967741935484,0.03034074245581536
1686601820.261882,0.4988235294117647,0.2598240469208211,0.23929618768328448,0.028630270135019367
1686601820.7559528,0.4988235294117647,0.2598240469208211,0.23929618768328448,0.028630270135019367
1686601821.250301,0.4988235294117647,0.2592375366568915,0.2398826979472141,0.026928172340302953
1686601821.761319,0.4988235294117647,0.2586510263929619,0.2404692082111437,0.0252343877189454
1686601822.2555158,0.4988235294117647,33.59120234604106,34.5208211143695,0.009363875727798466
1686601822.7500422,0.4988235294117647,0.2586510263929619,0.2404692082111437,0.0252343877189454
1686601823.2290392,0.4988235294117647,0.2586510263929619,0.24105571847507332,0.024420375211882644
1686601823.739516,0.4988235294117647,0.2586510263929619,0.2404692082111437,0.0252343877189454
1686601826.2273002,0.4988235294117647,35.235777126099705,26.10557184750733,0.08761279975400521
1686601827.200515,0.4988235294117647,0.2586510263929619,0.2398826979472141,0.026048400226008156
1686601827.6948428,0.4988235294117647,0.2586510263929619,0.2404692082111437,0.0252343877189454
1686601828.683964,0.4988235294117647,0.25806451612903225,0.2404692082111437,0.0243608850166227
1686601829.1942542,0.4988235294117647,0.25806451612903225,0.24105571847507332,0.02354885551606861
1686601829.688549,0.4988235294117647,0.25806451612903225,0.24105571847507332,0.02354885551606861
1686601830.183049,0.4988235294117647,0.25806451612903225,0.24105571847507332,0.02354885551606861
1686601830.67761,0.4988235294117647,0.25806451612903225,0.24105571847507332,0.02354885551606861
1686601831.1719182,0.4988235294117647,0.24868035190615836,37.63870967741936,49.8248372503586
1686601831.6659148,0.4988235294117647,0.25806451612903225,0.2404692082111437,0.0243608850166227
1686601832.160238,0.4988235294117647,0.26217008797653957,33.322580645161295,46.56656072931549
1686601832.67092,0.4988235294117647,0.25806451612903225,0.24105571847507332,0.02354885551606861
1686601833.165341,0.4988235294117647,0.25806451612903225,0.24105571847507332,0.02354885551606861
1686601833.659737,0.4988235294117647,0.2592375366568915,0.2398826979472141,0.026928172340302953
