Timestamp,Battery Level,Voltage Bias,Voltage Output,Conductance
1686604719.151089,0.5247058823529411,33.15014662756598,23.702639296187684,0.09652495226203171
1686604719.1517382,0.48470588235294115,0.34428152492668623,0.14076246334310852,0.48310484333284204
1686604719.152268,0.4894117647058824,0.3519061583577713,0.13782991202346043,0.518951558945537
1686604719.15286,0.4894117647058824,0.27214076246334307,0.21348973607038121,0.0899813685636856
1686604719.153234,0.4894117647058824,0.30850439882697944,0.18123167155425218,0.23450809876166498
1686604719.153632,0.4894117647058824,0.30087976539589445,0.18826979472140765,0.19909965962742004
1686604719.154196,0.4894117647058824,0.2909090909090909,0.19882697947214076,0.15462782721542453
1686604719.154646,0.4870588235294117,0.33900293255131964,0.14193548387096774,0.4436780537819827
1686604719.15502,0.4894117647058824,0.36070381231671556,0.1284457478005865,0.6015118211547738
1686604719.155529,0.4894117647058824,21.309677419354838,21.29090909090909,0.00030048173187064987
1686604719.156106,0.4894117647058824,0.3231671554252199,0.17302052785923755,0.30105563164957994
1686604719.156673,0.4894117647058824,0.36129032258064514,0.13020527859237535,0.6012135573746945
1686604719.157538,0.491764705882353,0.3378299120234604,0.1560117302052786,0.3937125524825556
1686604719.157778,0.491764705882353,0.36246334310850437,0.1278592375366569,0.6047992600103169
1686604719.158031,0.491764705882353,0.3460410557184751,0.1460410557184751,0.4574869390911816
1686604719.1582851,0.491764705882353,0.31671554252199413,0.1747800586510264,0.2702773726464056
1686604719.158894,0.5905882352941176,28.20410557184751,28.524926686217007,0.003872754425056078
1686604719.159404,0.491764705882353,0.3131964809384164,0.1782991202346041,0.2518129242500354
1686604719.159648,0.491764705882353,0.3120234604105572,0.17947214076246334,0.245818777432275
1686604719.1598852,0.491764705882353,0.31143695014662753,0.18064516129032257,0.24176679166347792
1686604719.1601322,0.491764705882353,0.3102639296187683,0.18123167155425218,0.23697283049472825
1686604719.160372,0.491764705882353,0.30557184750733135,0.18651026392961875,0.21315100306354381
1686604719.160608,0.491764705882353,0.306158357771261,0.18651026392961875,0.21487787650098514
1686604719.1608489,0.491764705882353,0.30791788856304986,0.18416422287390027,0.224378221488265
1686604719.792989,0.491764705882353,0.3096774193548387,0.18240469208211144,0.23298849268003077
1686604720.303067,0.491764705882353,0.30791788856304986,0.18475073313782991,0.22331481759495567
1686604720.798357,0.491764705882353,0.30791788856304986,0.18475073313782991,0.22331481759495567
1686604721.787524,0.491764705882353,0.30498533724340177,0.187683284457478,0.2093415592251899
1686604722.283301,0.491764705882353,0.3043988269794721,0.18885630498533726,0.2055559647442979
1686604722.792952,0.49411764705882355,0.306158357771261,0.18651026392961875,0.2121879588839941
1686604723.287564,0.49411764705882355,0.3102639296187683,0.18299120234604105,0.23074998436229432
1686604723.7827399,0.49411764705882355,0.30674486803519063,0.18592375366568914,0.21493893082919044
1686604724.277245,0.49411764705882355,0.30263929618768326,0.19002932551319648,0.196036036036036
1686604724.757077,0.49411764705882355,0.30087976539589445,0.19237536656891496,0.18716895792418017
1686604725.250918,0.49411764705882355,0.30146627565982403,0.1906158357771261,0.19179799426934094
1686604725.761687,0.49411764705882355,0.3090909090909091,0.18416422287390027,0.22506060041021814
1686604726.2563431,0.49411764705882355,0.3090909090909091,0.18416422287390027,0.22506060041021814
1686604726.750572,0.49411764705882355,0.30850439882697944,0.18475073313782991,0.2222428748451053
1686604727.230308,0.49411764705882355,0.30850439882697944,0.18475073313782991,0.2222428748451053
1686604727.756316,0.49411764705882355,0.30850439882697944,0.18475073313782991,0.2222428748451053
1686604728.250883,0.5152941176470589,35.14017595307918,0.18533724340175953,0.33650982431086734
1686604728.745832,0.49411764705882355,0.30791788856304986,0.18533724340175953,0.2194429003767525
1686604729.224551,0.49411764705882355,0.3073313782991202,0.18592375366568914,0.21666050978943477
1686604729.71944,0.49411764705882355,0.30791788856304986,0.18592375366568914,0.2183929343462417
1686604730.2299678,0.49411764705882355,0.306158357771261,0.18709677419354837,0.21114782183064118
1686604730.7253408,0.49411764705882355,0.306158357771261,0.18709677419354837,0.21114782183064118
